COD_TABELA_PRECO;COD_INSTITUICAO;NOM_INSTITUICAO;COD_CAMPUS;NOM_CAMPUS;COD_CURSO;NOM_CURSO;COD_TURNO;NOM_TURNO;COD_TIPO_CURSO;NOM_TIPO_CURSO;NOM_MODALIDADE;DT_INI_VIGENCIA;DT_FIM_VIGENCIA;DT_INI_VIGENCIA_TABELA;DT_FIM_VIGENCIA_TABELA;IND_TIPO_PRECO;TIPO_COBRANCA;VAL_FIXO;VAL_FIXO_PRAT;DISCIPLINA_EXTRA;ID_PERIODO_CURSO;REAJUSTAR_FIXO;REAJUSTAR_PRATICADO;IND_PRECO;PRECO_SELECIONADO
2741;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;3;CIENCIAS ECONOMICAS;9;VIRTUAL;11;TRADICIONAL;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;399,86;399,86;;0;;;;
2741;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4520;CIENCIAS EXATAS;9;VIRTUAL;11;TRADICIONAL;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;357;357;;0;;;;
2741;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4521;CIENCIAS HUMANAS;9;VIRTUAL;11;TRADICIONAL;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;399,86;399,86;;0;;;;
2797;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4342;COMERCIO EXTERIOR;9;VIRTUAL;4;TECNOLOGICA;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;371,29;371,29;;0;;;;
2741;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4523;COMPUTACAO;9;VIRTUAL;11;TRADICIONAL;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;357;357;;0;;;;
2797;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4369;COMUNICACAO INSTITUCIONAL;9;VIRTUAL;4;TECNOLOGICA;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;371,29;371,29;;0;;;;
2797;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4389;COZINHA CONTEMPORANEA;9;VIRTUAL;4;TECNOLOGICA;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;642,71;642,71;;0;;;;
2797;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4093;DEFESA CIBERNETICA;9;VIRTUAL;4;TECNOLOGICA;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;371,29;371,29;;0;;;;
2741;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;3389;ENGENHARIA DE SOFTWARE;9;VIRTUAL;11;TRADICIONAL;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;642,71;642,71;;0;;;;
2741;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;645;FILOSOFIA;9;VIRTUAL;11;TRADICIONAL;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;357;357;;0;;;;
2741;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4019;GEOGRAFIA;9;VIRTUAL;11;TRADICIONAL;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;357;357;;0;;;;
2741;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4020;GEOGRAFIA;9;VIRTUAL;11;TRADICIONAL;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;357;357;;0;;;;
2741;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4509;GEOGRAFIA - SEGUNDA LICENCIATURA;9;VIRTUAL;11;TRADICIONAL;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;357;357;;0;;;;
2797;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4516;GERONTOLOGIA - BEM ESTAR E EDUCACAO;9;VIRTUAL;4;TECNOLOGICA;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;371,29;371,29;;0;;;;
2797;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4345;GESTAO AMBIENTAL;9;VIRTUAL;4;TECNOLOGICA;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;371,29;371,29;;0;;;;
2797;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4347;GESTAO COMERCIAL;9;VIRTUAL;4;TECNOLOGICA;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;371,29;371,29;;0;;;;
2797;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4370;GESTAO DA QUALIDADE;9;VIRTUAL;4;TECNOLOGICA;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;371,29;371,29;;0;;;;
2797;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4334;GESTAO DA TECNOLOGIA DA INFORMACAO;9;VIRTUAL;4;TECNOLOGICA;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;371,29;371,29;;0;;;;
2797;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4070;GESTAO DE RECURSOS HUMANOS;9;VIRTUAL;4;TECNOLOGICA;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;371,29;371,29;;0;;;;
2797;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4346;GESTAO DE SEGURANCA PRIVADA;9;VIRTUAL;4;TECNOLOGICA;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;371,29;371,29;;0;;;;
2797;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4335;GESTAO DE TURISMO;9;VIRTUAL;4;TECNOLOGICA;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;371,29;371,29;;0;;;;
2741;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4515;GESTAO E EMPREENDEDORISMO;9;VIRTUAL;11;TRADICIONAL;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;357;357;;0;;;;
2797;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4366;GESTAO FINANCEIRA;9;VIRTUAL;4;TECNOLOGICA;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;371,29;371,29;;0;;;;
2797;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4076;GESTAO HOSPITALAR;9;VIRTUAL;4;TECNOLOGICA;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;371,29;371,29;;0;;;;
2797;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4292;GESTAO PUBLICA;9;VIRTUAL;4;TECNOLOGICA;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;371,29;371,29;;0;;;;
2741;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4017;HISTORIA;9;VIRTUAL;11;TRADICIONAL;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;357;357;;0;;;;
2741;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4018;HISTORIA;9;VIRTUAL;11;TRADICIONAL;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;357;357;;0;;;;
2741;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4500;HISTORIA - FORMACAO PEDAGOGICA;9;VIRTUAL;11;TRADICIONAL;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;357;357;;0;;;;
2741;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4503;HISTORIA - SEGUNDA LICENCIATURA;9;VIRTUAL;11;TRADICIONAL;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;357;357;;0;;;;
2797;2042;CENTRO UNIVERSITARIO ESTACIO DE RIBEIRAO PRETO;1843;EAD VENTUROSA - PE;4081;INVESTIGACAO FORENSE E PERICIA CRIMINAL;9;VIRTUAL;4;TECNOLOGICA;EAD;01/07/1970;31/12/2019;01/01/2020;;3;PRECO FIXO;371,29;371,29;;0;;;;
